anime_id,name,english_name,genres,studios,image_url,content,content_prep
3574,Switch,UNKNOWN,"Action, Mystery",Actas,https://cdn.myanimelist.net/images/anime/3/26316.jpg,"Switch Actas Action, Mystery","['switch', 'acta', 'action', 'mysteri']"
3575,Sugai-kun to Kazoku Ishi The Movie,Sguy and the Family Stone the Movie,Comedy,DLE,https://cdn.myanimelist.net/images/anime/10/6014.jpg,Sugai-kun to Kazoku Ishi The Movie DLE Comedy,"['sugai', 'kun', 'kazoku', 'ishi', 'movi', 'dle', 'comedi']"
3576,Kodai Ouja Kyouryuu King,Dinosaur King,"Adventure, Fantasy",Sunrise,https://cdn.myanimelist.net/images/anime/10/75397.jpg,"Kodai Ouja Kyouryuu King Sunrise Adventure, Fantasy","['kodai', 'ouja', 'kyouryuu', 'king', 'sunris', 'adventur', 'fantasi']"
3577,Kyouran Kazoku Nikki,UNKNOWN,"Comedy, Sci-Fi",Nomad,https://cdn.myanimelist.net/images/anime/6/7601.jpg,"Kyouran Kazoku Nikki Nomad Comedy, Sci-Fi","['kyouran', 'kazoku', 'nikki', 'nomad', 'comedi', 'sci']"
3579,Getter Robo,Getter Robo,"Action, Sci-Fi",Toei Animation,https://cdn.myanimelist.net/images/anime/12/6039.jpg,"Getter Robo Toei Animation Action, Sci-Fi","['getter', 'robo', 'toei', 'anim', 'action', 'sci']"
3588,Soul Eater,Soul Eater,"Action, Comedy, Fantasy",Bones,https://cdn.myanimelist.net/images/anime/9/7804.jpg,"Soul Eater Bones Action, Comedy, Fantasy","['soul', 'eater', 'bone', 'action', 'comedi', 'fantasi']"
3593,Utawarerumono OVA,Utawarerumono OVA,"Action, Comedy, Fantasy",Chaos Project,https://cdn.myanimelist.net/images/anime/2/46847.jpg,"Utawarerumono OVA Chaos Project Action, Comedy, Fantasy","['utawarerumono', 'ova', 'chao', 'project', 'action', 'comedi', 'fantasi']"
3594,Tears to Tiara,Tears to Tiara,"Action, Adventure, Fantasy",White Fox,https://cdn.myanimelist.net/images/anime/6/18547.jpg,"Tears to Tiara White Fox Action, Adventure, Fantasy","['tear', 'tiara', 'white', 'fox', 'action', 'adventur', 'fantasi']"
3595,Kujakuou,Spirit Warrior,"Action, Horror","AIC, Studio 88",https://cdn.myanimelist.net/images/anime/10/82866.jpg,"Kujakuou AIC, Studio 88 Action, Horror","['kujaku', 'aic', 'studio', 'action', 'horror']"
3596,Lightning Trap: Leina & Laika,Lightning Trap: Leina & Laika,"Action, Sci-Fi",Ashi Productions,https://cdn.myanimelist.net/images/anime/13/56759.jpg,"Lightning Trap: Leina & Laika Ashi Productions Action, Sci-Fi","['lightn', 'trap', 'leina', 'laika', 'ashi', 'product', 'action', 'sci']"
3597,Fantasia,Girl from Phantasia,"Comedy, Drama, Fantasy, Romance",Production I.G,https://cdn.myanimelist.net/images/anime/1132/94538.jpg,"Fantasia Production I.G Comedy, Drama, Fantasy, Romance","['fantasia', 'product', 'comedi', 'drama', 'fantasi', 'romanc']"
3599,Shin Kujakuou,Spirit Warrior,"Action, Horror",Madhouse,https://cdn.myanimelist.net/images/anime/12/82865.jpg,"Shin Kujakuou Madhouse Action, Horror","['shin', 'kujaku', 'madhous', 'action', 'horror']"
3600,Sengoku Kitan Youtouden,Yotoden: Chronicle of the Warlord Period,Action,J.C.Staff,https://cdn.myanimelist.net/images/anime/10/57127.jpg,Sengoku Kitan Youtouden J.C.Staff Action,"['sengoku', 'kitan', 'youtouden', 'staff', 'action']"
3602,Ginga Tetsudou 999: Eternal Fantasy,Galaxy Express 999: Eternal Fantasy,"Action, Drama, Sci-Fi",Toei Animation,https://cdn.myanimelist.net/images/anime/11/6083.jpg,"Ginga Tetsudou 999: Eternal Fantasy Toei Animation Action, Drama, Sci-Fi","['ginga', 'tetsud', 'etern', 'fantasi', 'toei', 'anim', 'action', 'drama', 'sci']"
3603,JoJo no Kimyou na Bouken: Phantom Blood,JoJo's Bizarre Adventure: Phantom Blood,"Action, Adventure, Horror",APPP,https://cdn.myanimelist.net/images/anime/5/50055.jpg,"JoJo no Kimyou na Bouken: Phantom Blood APPP Action, Adventure, Horror","['jojo', 'kimyou', 'bouken', 'phantom', 'blood', 'appp', 'action', 'adventur', 'horror']"
3604,Hidamari Sketch x 365,Hidamari Sketch x 365,"Comedy, Slice of Life",Shaft,https://cdn.myanimelist.net/images/anime/1571/134092.jpg,"Hidamari Sketch x 365 Shaft Comedy, Slice of Life","['hidamari', 'sketch', 'shaft', 'comedi', 'slice', 'life']"
3605,Princess Army: Wedding★Combat,Princess Army: Wedding Combat,"Action, Romance",J.C.Staff,https://cdn.myanimelist.net/images/anime/4/6093.jpg,"Princess Army: Wedding★Combat J.C.Staff Action, Romance","['princess', 'armi', 'wed', 'combat', 'staff', 'action', 'romanc']"
3609,Kikou Kantai Dairugger XV,Armored Fleet Dairugger XV,"Action, Adventure, Sci-Fi",Toei Animation,https://cdn.myanimelist.net/images/anime/1375/134587.jpg,"Kikou Kantai Dairugger XV Toei Animation Action, Adventure, Sci-Fi","['kikou', 'kantai', 'dairugg', 'toei', 'anim', 'action', 'adventur', 'sci']"
3613,Toshokan Sensou,Library Wars,"Action, Comedy, Romance",Production I.G,https://cdn.myanimelist.net/images/anime/1287/114435.jpg,"Toshokan Sensou Production I.G Action, Comedy, Romance","['toshokan', 'sensou', 'product', 'action', 'comedi', 'romanc']"
3614,Yakushiji Ryouko no Kaiki Jikenbo,Ryoko's Case File,"Mystery, Supernatural",Doga Kobo,https://cdn.myanimelist.net/images/anime/9/75426.jpg,"Yakushiji Ryouko no Kaiki Jikenbo Doga Kobo Mystery, Supernatural","['yakushiji', 'ryouko', 'kaiki', 'jikenbo', 'doga', 'kobo', 'mysteri', 'supernatur']"
3615,Neo Angelique Abyss,UNKNOWN,"Comedy, Fantasy, Romance",Yumeta Company,https://cdn.myanimelist.net/images/anime/3/20960.jpg,"Neo Angelique Abyss Yumeta Company Comedy, Fantasy, Romance","['neo', 'angeliqu', 'abyss', 'yumeta', 'compani', 'comedi', 'fantasi', 'romanc']"
3618,Moyashimon: Kin Gekijou Deluxe,UNKNOWN,Comedy,Shirogumi,https://cdn.myanimelist.net/images/anime/5/25163.jpg,Moyashimon: Kin Gekijou Deluxe Shirogumi Comedy,"['moyashimon', 'kin', 'gekij', 'delux', 'shirogumi', 'comedi']"
3620,Blue Seed Omake,UNKNOWN,Comedy,Production I.G,https://cdn.myanimelist.net/images/anime/7/6211.jpg,Blue Seed Omake Production I.G Comedy,"['blue', 'seed', 'omak', 'product', 'comedi']"
3624,Seimei no Kagaku: Micro Patrol,Once Upon a Time... Life,Adventure,Eiken,https://cdn.myanimelist.net/images/anime/5/6208.jpg,Seimei no Kagaku: Micro Patrol Eiken Adventure,"['seimei', 'kagaku', 'micro', 'patrol', 'eiken', 'adventur']"
3625,Battle Royal High School,Battle Royal High School,"Action, Horror, Supernatural",D.A.S.T.,https://cdn.myanimelist.net/images/anime/1174/116428.jpg,"Battle Royal High School D.A.S.T. Action, Horror, Supernatural","['battl', 'royal', 'high', 'school', 'action', 'horror', 'supernatur']"
3626,Shin Kidou Senki Gundam Wing: Operation Meteor,Mobile Suit Gundam Wing: Operation Meteor,"Action, Adventure, Drama, Sci-Fi",Sunrise,https://cdn.myanimelist.net/images/anime/1114/118424.jpg,"Shin Kidou Senki Gundam Wing: Operation Meteor Sunrise Action, Adventure, Drama, Sci-Fi","['shin', 'kidou', 'senki', 'gundam', 'wing', 'oper', 'meteor', 'sunris', 'action', 'adventur', 'drama', 'sci']"
3627,D.C.II S.S.: Da Capo II Second Season,UNKNOWN,"Comedy, Drama, Fantasy, Romance",feel.,https://cdn.myanimelist.net/images/anime/9/75306.jpg,"D.C.II S.S.: Da Capo II Second Season feel. Comedy, Drama, Fantasy, Romance","['capo', 'second', 'season', 'feel', 'comedi', 'drama', 'fantasi', 'romanc']"
3630,Miracle Shoujo Limit-chan,UNKNOWN,"Comedy, Sci-Fi",Toei Animation,https://cdn.myanimelist.net/images/anime/2/17491.jpg,"Miracle Shoujo Limit-chan Toei Animation Comedy, Sci-Fi","['miracl', 'shoujo', 'limit', 'chan', 'toei', 'anim', 'comedi', 'sci']"
3631,Aoi Blink,Blue Blink,"Adventure, Fantasy",Tezuka Productions,https://cdn.myanimelist.net/images/anime/11/50063.jpg,"Aoi Blink Tezuka Productions Adventure, Fantasy","['aoi', 'blink', 'tezuka', 'product', 'adventur', 'fantasi']"
3637,Bouken Yuuki Pluster World,Adventure Hero Pluster World,"Action, Adventure, Sci-Fi","Actas, Brain's Base",https://cdn.myanimelist.net/images/anime/1928/133508.jpg,"Bouken Yuuki Pluster World Actas, Brain's Base Action, Adventure, Sci-Fi","['bouken', 'yuuki', 'pluster', 'world', 'acta', 'brain', 'base', 'action', 'adventur', 'sci']"
3638,Kaiketsu Zorori,Kaiketsu Zorori,"Adventure, Comedy",Ajia-do,https://cdn.myanimelist.net/images/anime/1330/131495.jpg,"Kaiketsu Zorori Ajia-do Adventure, Comedy","['kaiketsu', 'zorori', 'ajia', 'adventur', 'comedi']"
3641,Naisho no Tsubomi,Naisho no Tsubomi,Romance,Studio Kikan,https://cdn.myanimelist.net/images/anime/3/19981.jpg,Naisho no Tsubomi Studio Kikan Romance,"['naisho', 'tsubomi', 'studio', 'kikan', 'romanc']"
3652,Higurashi no Naku Koro ni Rei,Higurashi: When They Cry – Rei,"Mystery, Supernatural, Suspense",Studio Deen,https://cdn.myanimelist.net/images/anime/4/14113.jpg,"Higurashi no Naku Koro ni Rei Studio Deen Mystery, Supernatural, Suspense","['higurashi', 'naku', 'koro', 'rei', 'studio', 'deen', 'mysteri', 'supernatur', 'suspens']"
3653,Kurogane no Linebarrels,Linebarrels of Iron,"Action, Sci-Fi",Gonzo,https://cdn.myanimelist.net/images/anime/2/50375.jpg,"Kurogane no Linebarrels Gonzo Action, Sci-Fi","['kurogan', 'linebarrel', 'gonzo', 'action', 'sci']"
3655,Nabari no Ou,Nabari no Ou,"Action, Drama, Supernatural",J.C.Staff,https://cdn.myanimelist.net/images/anime/13/79037.jpg,"Nabari no Ou J.C.Staff Action, Drama, Supernatural","['nabari', 'staff', 'action', 'drama', 'supernatur']"
3659,Majime ni Fumajime Kaiketsu Zorori: Nazo no Otakara Daisakusen,UNKNOWN,"Adventure, Comedy","Sunrise, Ajia-do",https://cdn.myanimelist.net/images/anime/5/29990.jpg,"Majime ni Fumajime Kaiketsu Zorori: Nazo no Otakara Daisakusen Sunrise, Ajia-do Adventure, Comedy","['majim', 'fumajim', 'kaiketsu', 'zorori', 'nazo', 'otakara', 'daisakusen', 'sunris', 'ajia', 'adventur', 'comedi']"
3660,Mahou no Idol Pastel Yumi,Magical Idol Pastel Yumi,"Comedy, Fantasy",Pierrot,https://cdn.myanimelist.net/images/anime/7/43623.jpg,"Mahou no Idol Pastel Yumi Pierrot Comedy, Fantasy","['mahou', 'idol', 'pastel', 'yumi', 'pierrot', 'comedi', 'fantasi']"
3661,Joker: Marginal City,UNKNOWN,"Action, Romance, Sci-Fi",Studio Sign,https://cdn.myanimelist.net/images/anime/1399/99242.jpg,"Joker: Marginal City Studio Sign Action, Romance, Sci-Fi","['joker', 'margin', 'citi', 'studio', 'sign', 'action', 'romanc', 'sci']"
3665,Ginga Eiyuu Densetsu Gaiden (1999),Legend of the Galactic Heroes Gaiden (1999),"Action, Drama, Sci-Fi",K-Factory,https://cdn.myanimelist.net/images/anime/1682/134157.jpg,"Ginga Eiyuu Densetsu Gaiden (1999) K-Factory Action, Drama, Sci-Fi","['ginga', 'eiyuu', 'densetsu', 'gaiden', 'factori', 'action', 'drama', 'sci']"
3668,Telepathy Shoujo Ran,UNKNOWN,Fantasy,TMS Entertainment,https://cdn.myanimelist.net/images/anime/12/21526.jpg,Telepathy Shoujo Ran TMS Entertainment Fantasy,"['telepathi', 'shoujo', 'ran', 'tm', 'entertain', 'fantasi']"
3670,Kikou Souseiki Mospeada,Genesis Climber Mospeada,Action,Tatsunoko Production,https://cdn.myanimelist.net/images/anime/1252/122672.jpg,Kikou Souseiki Mospeada Tatsunoko Production Action,"['kikou', 'souseiki', 'mospeada', 'tatsunoko', 'product', 'action']"
3671,"Genesis Climber Mospeada: Love, Live, Alive","Genesis Climber Mospeada: Love, Live, Alive",Action,Tatsunoko Production,https://cdn.myanimelist.net/images/anime/10/6391.jpg,"Genesis Climber Mospeada: Love, Live, Alive Tatsunoko Production Action","['genesi', 'climber', 'mospeada', 'love', 'live', 'aliv', 'tatsunoko', 'product', 'action']"
3672,Tottemo! Luckyman,UNKNOWN,"Comedy, Sci-Fi",Pierrot,https://cdn.myanimelist.net/images/anime/1130/134623.jpg,"Tottemo! Luckyman Pierrot Comedy, Sci-Fi","['tottemo', 'luckyman', 'pierrot', 'comedi', 'sci']"
3673,Nijuu Mensou no Musume,The Daughter of 20 Faces,"Action, Adventure, Mystery","Bones, Telecom Animation Film",https://cdn.myanimelist.net/images/anime/3/8694.jpg,"Nijuu Mensou no Musume Bones, Telecom Animation Film Action, Adventure, Mystery","['nijuu', 'mensou', 'musum', 'bone', 'telecom', 'anim', 'film', 'action', 'adventur', 'mysteri']"
3674,Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,UNKNOWN,Comedy,Shaft,https://cdn.myanimelist.net/images/anime/1807/116533.jpg,Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu Shaft Comedy,"['sayonara', 'zetsub', 'sensei', 'zetsub', 'shoujo', 'senshuu', 'shaft', 'comedi']"
3675,Andromeda Stories,UNKNOWN,"Action, Drama, Fantasy, Sci-Fi",Toei Animation,https://cdn.myanimelist.net/images/anime/8/75156.jpg,"Andromeda Stories Toei Animation Action, Drama, Fantasy, Sci-Fi","['andromeda', 'stori', 'toei', 'anim', 'action', 'drama', 'fantasi', 'sci']"
3676,Machine Robo: Cronos no Dai Gyakushuu,Machine Robo: Revenge of Cronos,"Action, Sci-Fi",Ashi Productions,https://cdn.myanimelist.net/images/anime/4/6399.jpg,"Machine Robo: Cronos no Dai Gyakushuu Ashi Productions Action, Sci-Fi","['machin', 'robo', 'crono', 'dai', 'gyakushuu', 'ashi', 'product', 'action', 'sci']"
3683,Kabatotto,Hippo and Thomas,Comedy,Tatsunoko Production,https://cdn.myanimelist.net/images/anime/12/6611.jpg,Kabatotto Tatsunoko Production Comedy,"['kabatotto', 'tatsunoko', 'product', 'comedi']"
3684,Dimension Loop,UNKNOWN,Sci-Fi,Studio 4°C,https://cdn.myanimelist.net/images/anime/6/15302.jpg,Dimension Loop Studio 4°C Sci-Fi,"['dimens', 'loop', 'studio', 'sci']"
3686,Tokimeki Memorial: Only Love Specials,UNKNOWN,Comedy,AIC ASTA,https://cdn.myanimelist.net/images/anime/1511/128538.jpg,Tokimeki Memorial: Only Love Specials AIC ASTA Comedy,"['tokimeki', 'memori', 'love', 'special', 'aic', 'asta', 'comedi']"
3691,Watashi to Watashi: Futari no Lotte,The Two Lottes,Slice of Life,Tokyo Movie Shinsha,https://cdn.myanimelist.net/images/anime/10/17854.jpg,Watashi to Watashi: Futari no Lotte Tokyo Movie Shinsha Slice of Life,"['watashi', 'watashi', 'futari', 'lott', 'tokyo', 'movi', 'shinsha', 'slice', 'life']"
3692,Yes! Precure 5 GoGo!,UNKNOWN,"Action, Fantasy",Toei Animation,https://cdn.myanimelist.net/images/anime/10/25746.jpg,"Yes! Precure 5 GoGo! Toei Animation Action, Fantasy","['ye', 'precur', 'gogo', 'toei', 'anim', 'action', 'fantasi']"
3695,Spectral Force Chronicle Divergence,UNKNOWN,Fantasy,WAO World,https://cdn.myanimelist.net/images/anime/6/6473.jpg,Spectral Force Chronicle Divergence WAO World Fantasy,"['spectral', 'forc', 'chronicl', 'diverg', 'wao', 'world', 'fantasi']"
3701,Kaiba,Kaiba,"Adventure, Award Winning, Mystery, Romance, Sci-Fi",Madhouse,https://cdn.myanimelist.net/images/anime/7/13193.jpg,"Kaiba Madhouse Adventure, Award Winning, Mystery, Romance, Sci-Fi","['kaiba', 'madhous', 'adventur', 'award', 'win', 'mysteri', 'romanc', 'sci']"
3702,Detroit Metal City,Detroit Metal City: The Animated Series,Comedy,Studio 4°C,https://cdn.myanimelist.net/images/anime/3/9853.jpg,Detroit Metal City Studio 4°C Comedy,"['detroit', 'metal', 'citi', 'studio', 'comedi']"
3710,Hakaba Kitarou,Graveyard Kitaro,"Horror, Supernatural",Toei Animation,https://cdn.myanimelist.net/images/anime/1692/113258.jpg,"Hakaba Kitarou Toei Animation Horror, Supernatural","['hakaba', 'kitar', 'toei', 'anim', 'horror', 'supernatur']"
3713,Jigoku Shoujo Mitsuganae,Hell Girl: Three Vessels,"Mystery, Supernatural",Studio Deen,https://cdn.myanimelist.net/images/anime/11/86976.jpg,"Jigoku Shoujo Mitsuganae Studio Deen Mystery, Supernatural","['jigoku', 'shoujo', 'mitsugana', 'studio', 'deen', 'mysteri', 'supernatur']"
3723,Koala Boy Kokki,The Adventures of the Little Koala,Comedy,Topcraft,https://cdn.myanimelist.net/images/anime/1190/99516.jpg,Koala Boy Kokki Topcraft Comedy,"['koala', 'boy', 'kokki', 'topcraft', 'comedi']"
3727,Doraemon Movie 01: Nobita no Kyouryuu,Doraemon the Movie: Nobita's Dinosaur,"Adventure, Comedy",Shin-Ei Animation,https://cdn.myanimelist.net/images/anime/4/72405.jpg,"Doraemon Movie 01: Nobita no Kyouryuu Shin-Ei Animation Adventure, Comedy","['doraemon', 'movi', 'nobita', 'kyouryuu', 'shin', 'anim', 'adventur', 'comedi']"
3731,Itazura na Kiss,ItaKiss,"Comedy, Romance",TMS Entertainment,https://cdn.myanimelist.net/images/anime/10/19933.jpg,"Itazura na Kiss TMS Entertainment Comedy, Romance","['itazura', 'kiss', 'tm', 'entertain', 'comedi', 'romanc']"
3734,Glass no Kamen: Sen no Kamen wo Motsu Shoujo,Glass Mask: The Girl of a Thousand Masks,Drama,Tokyo Movie Shinsha,https://cdn.myanimelist.net/images/anime/1788/97618.jpg,Glass no Kamen: Sen no Kamen wo Motsu Shoujo Tokyo Movie Shinsha Drama,"['glass', 'kamen', 'sen', 'kamen', 'motsu', 'shoujo', 'tokyo', 'movi', 'shinsha', 'drama']"
3735,Ryuuseiki Gakusaver,Shooting Star Gakusaver,"Action, Comedy, Sci-Fi",Production I.G,https://cdn.myanimelist.net/images/anime/1625/97695.jpg,"Ryuuseiki Gakusaver Production I.G Action, Comedy, Sci-Fi","['ryuuseiki', 'gakusav', 'product', 'action', 'comedi', 'sci']"
3736,Parappa the Rapper,UNKNOWN,"Comedy, Fantasy","J.C.Staff, Production I.G",https://cdn.myanimelist.net/images/anime/11/6602.jpg,"Parappa the Rapper J.C.Staff, Production I.G Comedy, Fantasy","['parappa', 'rapper', 'staff', 'product', 'comedi', 'fantasi']"
3737,Usavich,Usavich,"Adventure, Comedy",Kanaban Graphics,https://cdn.myanimelist.net/images/anime/4/15660.jpg,"Usavich Kanaban Graphics Adventure, Comedy","['usavich', 'kanaban', 'graphic', 'adventur', 'comedi']"
3738,Usavich II,Usavich II,"Adventure, Comedy",Kanaban Graphics,https://cdn.myanimelist.net/images/anime/5/15661.jpg,"Usavich II Kanaban Graphics Adventure, Comedy","['usavich', 'kanaban', 'graphic', 'adventur', 'comedi']"
3744,Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen,UNKNOWN,"Award Winning, Drama, Romance",Shin-Ei Animation,https://cdn.myanimelist.net/images/anime/11/22026.jpg,"Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen Shin-Ei Animation Award Winning, Drama, Romance","['crayon', 'shin', 'chan', 'movi', 'arashi', 'yobu', 'appar', 'sengoku', 'daikassen', 'shin', 'anim', 'award', 'win', 'drama', 'romanc']"
3745,Crayon Shin-chan Movie 02: Buriburi Oukoku no Hihou,UNKNOWN,"Action, Adventure, Comedy",Shin-Ei Animation,https://cdn.myanimelist.net/images/anime/8/22020.jpg,"Crayon Shin-chan Movie 02: Buriburi Oukoku no Hihou Shin-Ei Animation Action, Adventure, Comedy","['crayon', 'shin', 'chan', 'movi', 'buriburi', 'oukoku', 'hihou', 'shin', 'anim', 'action', 'adventur', 'comedi']"
3751,Sekai Meisaku Douwa: Mori wa Ikiteiru,UNKNOWN,Fantasy,Toei Animation,https://cdn.myanimelist.net/images/anime/1263/131904.jpg,Sekai Meisaku Douwa: Mori wa Ikiteiru Toei Animation Fantasy,"['sekai', 'meisaku', 'douwa', 'mori', 'ikiteiru', 'toei', 'anim', 'fantasi']"
3752,Nagagutsu wo Haita Neko: 80 Nichikan Sekai Isshuu,Puss-in-Boots: Travels Around the World in 80 Days,Adventure,Toei Animation,https://cdn.myanimelist.net/images/anime/6/61463.jpg,Nagagutsu wo Haita Neko: 80 Nichikan Sekai Isshuu Toei Animation Adventure,"['nagagutsu', 'haita', 'neko', 'nichikan', 'sekai', 'isshuu', 'toei', 'anim', 'adventur']"
3754,Tongari Boushi no Memole,UNKNOWN,Fantasy,Toei Animation,https://cdn.myanimelist.net/images/anime/6/36819.jpg,Tongari Boushi no Memole Toei Animation Fantasy,"['tongari', 'boushi', 'memol', 'toei', 'anim', 'fantasi']"
3755,Sekai Meisaku Douwa: Oyayubi Hime,World's Famous Stories for Children: Thumb Princess,Fantasy,Toei Animation,https://cdn.myanimelist.net/images/anime/1985/131901.jpg,Sekai Meisaku Douwa: Oyayubi Hime Toei Animation Fantasy,"['sekai', 'meisaku', 'douwa', 'oyayubi', 'hime', 'toei', 'anim', 'fantasi']"
3757,Sekai Meisaku Douwa: Aladdin to Mahou no Lamp,Aladdin and the Wonderful Lamp,"Adventure, Fantasy",Toei Animation,https://cdn.myanimelist.net/images/anime/8/36927.jpg,"Sekai Meisaku Douwa: Aladdin to Mahou no Lamp Toei Animation Adventure, Fantasy","['sekai', 'meisaku', 'douwa', 'aladdin', 'mahou', 'lamp', 'toei', 'anim', 'adventur', 'fantasi']"
3758,Panda no Daibouken,UNKNOWN,Adventure,Toei Animation,https://cdn.myanimelist.net/images/anime/1169/112826.jpg,Panda no Daibouken Toei Animation Adventure,"['panda', 'daibouken', 'toei', 'anim', 'adventur']"
3759,School Days: Valentine Days,UNKNOWN,"Comedy, Romance",TNK,https://cdn.myanimelist.net/images/anime/1691/121897.jpg,"School Days: Valentine Days TNK Comedy, Romance","['school', 'day', 'valentin', 'day', 'tnk', 'comedi', 'romanc']"
3760,Grimm Douwa: Kin no Tori,The Golden Bird,"Adventure, Fantasy","Madhouse, Toei Animation",https://cdn.myanimelist.net/images/anime/1784/112828.jpg,"Grimm Douwa: Kin no Tori Madhouse, Toei Animation Adventure, Fantasy","['grimm', 'douwa', 'kin', 'tori', 'madhous', 'toei', 'anim', 'adventur', 'fantasi']"
3761,Wanwan Sanjuushi,Dogtanian and the Three Muskehounds,Adventure,Nippon Animation,https://cdn.myanimelist.net/images/anime/1993/129946.jpg,Wanwan Sanjuushi Nippon Animation Adventure,"['wanwan', 'sanjuushi', 'nippon', 'anim', 'adventur']"
3762,The Borgman: Last Battle,Sonic Soldier Borgman: Last Battle,"Action, Sci-Fi",Ashi Productions,https://cdn.myanimelist.net/images/anime/1322/106024.jpg,"The Borgman: Last Battle Ashi Productions Action, Sci-Fi","['borgman', 'last', 'battl', 'ashi', 'product', 'action', 'sci']"
3763,Chouon Senshi Borgman: Lovers Rain,Sonic Soldier Borgman: Lovers Rain,"Action, Sci-Fi",Ashi Productions,https://cdn.myanimelist.net/images/anime/5/6671.jpg,"Chouon Senshi Borgman: Lovers Rain Ashi Productions Action, Sci-Fi","['chouon', 'senshi', 'borgman', 'lover', 'rain', 'ashi', 'product', 'action', 'sci']"
3764,Chouon Senshi Borgman 2: Shin Seiki 2058,Sonic Soldier Borgman 2: New Century 2058,"Action, Sci-Fi",Ashi Productions,https://cdn.myanimelist.net/images/anime/1242/99367.jpg,"Chouon Senshi Borgman 2: Shin Seiki 2058 Ashi Productions Action, Sci-Fi","['chouon', 'senshi', 'borgman', 'shin', 'seiki', 'ashi', 'product', 'action', 'sci']"
3765,Pygmalio,UNKNOWN,"Adventure, Fantasy",Nippon Animation,https://cdn.myanimelist.net/images/anime/13/6675.jpg,"Pygmalio Nippon Animation Adventure, Fantasy","['pygmalio', 'nippon', 'anim', 'adventur', 'fantasi']"
3768,Play Ball,Play Ball,"Action, Sports",Eiken,https://cdn.myanimelist.net/images/anime/12/6695.jpg,"Play Ball Eiken Action, Sports","['play', 'ball', 'eiken', 'action', 'sport']"
3769,Play Ball 2nd,Play Ball 2nd,"Action, Sports",Eiken,https://cdn.myanimelist.net/images/anime/8/6696.jpg,"Play Ball 2nd Eiken Action, Sports","['play', 'ball', 'eiken', 'action', 'sport']"
3772,Saiko Robot Kombock,Cubix,Sci-Fi,Xebec,https://cdn.myanimelist.net/images/anime/4/20756.jpg,Saiko Robot Kombock Xebec Sci-Fi,"['saiko', 'robot', 'kombock', 'xebec', 'sci']"
3778,Yuukan Club,UNKNOWN,"Comedy, Mystery",Madhouse,https://cdn.myanimelist.net/images/anime/7/73828.jpg,"Yuukan Club Madhouse Comedy, Mystery","['yuukan', 'club', 'madhous', 'comedi', 'mysteri']"
3782,Kara no Kyoukai Movie 2: Satsujin Kousatsu (Zen),The Garden of Sinners Chapter 2: A Study in Murder - Part 1,"Action, Mystery, Romance, Supernatural, Suspense",ufotable,https://cdn.myanimelist.net/images/anime/3/21737.jpg,"Kara no Kyoukai Movie 2: Satsujin Kousatsu (Zen) ufotable Action, Mystery, Romance, Supernatural, Suspense","['kara', 'kyoukai', 'movi', 'satsujin', 'kousatsu', 'zen', 'ufot', 'action', 'mysteri', 'romanc', 'supernatur', 'suspens']"
3783,Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,The Garden of Sinners Chapter 3: Remaining Sense of Pain,"Action, Drama, Mystery, Supernatural, Suspense",ufotable,https://cdn.myanimelist.net/images/anime/4/21735.jpg,"Kara no Kyoukai Movie 3: Tsuukaku Zanryuu ufotable Action, Drama, Mystery, Supernatural, Suspense","['kara', 'kyoukai', 'movi', 'tsuukaku', 'zanryuu', 'ufot', 'action', 'drama', 'mysteri', 'supernatur', 'suspens']"
